3.14	58.53	-4.20826	17.3141	-17.7254	
3.15	58.6806	-4.40301	17.2913	-17.8406	
3.16	58.8306	-4.59915	17.2684	-17.9558	
3.17	58.9801	-4.79669	17.2452	-18.0713	
3.18	59.129	-4.99563	17.2219	-18.1869	
3.19	59.2773	-5.19598	17.1983	-18.3027	
3.2	59.4251	-5.39774	17.1745	-18.4186	
3.21	59.5723	-5.60091	17.1505	-18.5347	
3.22	59.7189	-5.80551	17.1263	-18.6509	
3.23	59.8649	-6.01153	17.1019	-18.7673	
3.24	60.0104	-6.21898	17.0773	-18.8839	
3.25	60.1552	-6.42786	17.0524	-19.0006	
3.26	60.2994	-6.63818	17.0273	-19.1175	
3.27	60.443	-6.84995	17.002	-19.2346	
3.28	60.586	-7.06316	16.9765	-19.3518	
3.29	60.7283	-7.27782	16.9507	-19.4692	
3.3	60.87	-7.49395	16.9248	-19.5868	
3.31	61.0111	-7.71153	16.8986	-19.7045	
3.32	61.1516	-7.93058	16.8721	-19.8225	
3.33	61.2913	-8.1511	16.8454	-19.9406	
3.34	61.4305	-8.3731	16.8185	-20.0588	
3.35	61.5689	-8.59659	16.7914	-20.1773	
3.36	61.7067	-8.82156	16.764	-20.2959	
3.37	61.8438	-9.04802	16.7364	-20.4147	
3.38	61.9802	-9.27598	16.7085	-20.5337	
3.39	62.1159	-9.50544	16.6804	-20.6529	
3.4	62.2509	-9.73641	16.652	-20.7723	
3.41	62.3852	-9.9689	16.6234	-20.8919	
3.42	62.5188	-10.2029	16.5946	-21.0116	
3.43	62.6517	-10.4384	16.5654	-21.1315	
3.44	62.7839	-10.6755	16.5361	-21.2517	
3.45	62.9153	-10.9141	16.5064	-21.372	
3.46	63.0459	-11.1542	16.4766	-21.4925	
3.47	63.1758	-11.3959	16.4464	-21.6132	
3.48	63.305	-11.6391	16.416	-21.7342	
3.49	63.4334	-11.8839	16.3853	-21.8553	
3.5	63.561	-12.1303	16.3544	-21.9766	
3.51	63.6878	-12.3782	16.3232	-22.0981	
3.52	63.8138	-12.6277	16.2917	-22.2198	
3.53	63.939	-12.8788	16.2599	-22.3418	
3.54	64.0635	-13.1315	16.2279	-22.4639	
3.55	64.1871	-13.3858	16.1955	-22.5863	
3.56	64.3098	-13.6416	16.1629	-22.7088	
3.57	64.4318	-13.8991	16.1301	-22.8316	
3.58	64.5529	-14.1582	16.0969	-22.9546	
3.59	64.6731	-14.4189	16.0634	-23.0778	
3.6	64.7925	-14.6813	16.0297	-23.2013	
3.61	64.911	-14.9452	15.9956	-23.3249	
3.62	65.0287	-15.2109	15.9613	-23.4488	
3.63	65.1455	-15.4781	15.9266	-23.5729	
3.64	65.2613	-15.7471	15.8917	-23.6972	
3.65	65.3763	-16.0176	15.8564	-23.8218	
3.66	65.4903	-16.2899	15.8209	-23.9466	
3.67	65.6034	-16.5638	15.785	-24.0716	
3.68	65.7156	-16.8394	15.7488	-24.1969	
3.69	65.8269	-17.1168	15.7123	-24.3224	
3.7	65.9372	-17.3958	15.6755	-24.4481	
3.71	66.0465	-17.6765	15.6384	-24.5741	
3.72	66.1548	-17.9589	15.6009	-24.7003	
3.73	66.2622	-18.243	15.5632	-24.8268	
3.74	66.3686	-18.5289	15.525	-24.9535	
3.75	66.4739	-18.8165	15.4866	-25.0805	
3.76	66.5783	-19.1059	15.4478	-25.2077	
3.77	66.6816	-19.397	15.4087	-25.3352	
3.78	66.7839	-19.6899	15.3692	-25.4629	
3.79	66.8852	-19.9845	15.3294	-25.5909	
3.8	66.9853	-20.2809	15.2893	-25.7192	
3.81	67.0845	-20.5791	15.2488	-25.8477	
3.82	67.1825	-20.8791	15.2079	-25.9765	
3.83	67.2794	-21.1809	15.1667	-26.1055	
3.84	67.3753	-21.4846	15.1251	-26.2349	
3.85	67.47	-21.79	15.0832	-26.3645	
3.86	67.5635	-22.0973	15.0408	-26.4944	
3.87	67.656	-22.4064	14.9982	-26.6245	
3.88	67.7473	-22.7174	14.9551	-26.755	
3.89	67.8374	-23.0302	14.9117	-26.8857	
3.9	67.9263	-23.3449	14.8678	-27.0167	
3.91	68.0141	-23.6614	14.8236	-27.148	
3.92	68.1006	-23.9799	14.779	-27.2796	
3.93	68.1859	-24.3003	14.734	-27.4115	
3.94	68.27	-24.6225	14.6887	-27.5437	
3.95	68.3529	-24.9467	14.6429	-27.6762	
3.96	68.4344	-25.2728	14.5967	-27.8091	
3.97	68.5147	-25.6009	14.5501	-27.9422	
3.98	68.5938	-25.9309	14.5031	-28.0756	
3.99	68.6715	-26.2629	14.4556	-28.2093	
4	68.7479	-26.5968	14.4078	-28.3434	
4.01	68.8229	-26.9327	14.3595	-28.4778	
4.02	68.8967	-27.2707	14.3108	-28.6125	
4.03	68.969	-27.6106	14.2616	-28.7475	
4.04	69.04	-27.9525	14.212	-28.8829	
4.05	69.1096	-28.2965	14.162	-29.0186	
4.06	69.1777	-28.6426	14.1115	-29.1546	
4.07	69.2445	-28.9906	14.0606	-29.291	
4.08	69.3098	-29.3408	14.0092	-29.4277	
4.09	69.3736	-29.693	13.9573	-29.5648	
4.1	69.4359	-30.0473	13.905	-29.7022	
4.11	69.4968	-30.4038	13.8522	-29.84	
4.12	69.5562	-30.7623	13.799	-29.9782	
4.13	69.614	-31.123	13.7452	-30.1167	
4.14	69.6703	-31.4858	13.691	-30.2555	
4.15	69.725	-31.8508	13.6362	-30.3948	
4.16	69.7781	-32.218	13.581	-30.5344	
4.17	69.8296	-32.5873	13.5252	-30.6744	
4.18	69.8795	-32.9589	13.469	-30.8148	
4.19	69.9277	-33.3327	13.4122	-30.9556	
4.2	69.9743	-33.7087	13.3549	-31.0967	
4.21	70.0192	-34.0869	13.2971	-31.2383	
4.22	70.0624	-34.4674	13.2388	-31.3803	
4.23	70.1039	-34.8502	13.1799	-31.5227	
4.24	70.1436	-35.2353	13.1204	-31.6654	
4.25	70.1815	-35.6228	13.0604	-31.8086	
4.26	70.2177	-36.0125	12.9999	-31.9523	
4.27	70.252	-36.4046	12.9388	-32.0963	
4.28	70.2846	-36.799	12.8771	-32.2408	
4.29	70.3152	-37.1959	12.8148	-32.3857	
4.3	70.344	-37.5951	12.752	-32.5311	
4.31	70.3708	-37.9968	12.6885	-32.6769	
4.32	70.3958	-38.4009	12.6245	-32.8232	
